user,text
,"Kualitas Suara: jernih clear tapi bassnya biasa bgt
Daya Tahan: tahan lama lebih dr 50 jam
Kualitas: bassnya kureng"
,"Kualitas Suara: bass bagus
Daya Tahan: tahan lama
Kualitas: sangat memuaskan
Akhirnya produknya datang juga suka sama produknya terimakasih shopee terimakasih seller"
,"Kualitas Suara: jernih
Daya Tahan: belum dicoba
Kualitas: baik
EQ bisa diatur di aplikasi. Baru coba"
,"Sepadan dengan Harga: baik
Fitur Terbaik: baik dan bagus
Untuk bass dan ANC Lebih suka angker 50nc sih"
b*****n,"Kualitas Suara: Bisa LDAC
Daya Tahan: Belum dicoba tahan berapa lama
Kualitas: Jernih dan tajam"
,"Kualitas Suara: very good
Daya Tahan: long
Kualitas: clear and bassy
Baseus BP1 Pro headphones offer excellent audio with clear highs and deep bass for immersive listening.  These headphones transform listening into a captivating experience. The BP1 Pro delivers superior sound, revealing nuances in music, podcasts, and audiobooks. Designed for audiophiles and casual listeners, the BP1 Pro enhances listening pleasure with comfortable design and advanced tech for powerful audio. Feel the music with Baseus BP1 Pro."
n*****a,"Kualitas Suara: sangat jernih dan detail selama pendengan anda masih normal lah
Daya Tahan: tahan tapi jangan sampe dibanting juga pak
Fitur: sesuai ekspektasi"
h*****o,"Kualitas Suara: muantul
Daya Tahan: baru nyoba gunakan LDAC
Kualitas: baik
Baterai nya jadi cepat habis, estimasi 7 jam keadaan normal, karena pakai LDAC jadi berkurang😆"
b*****n,"Kualitas Suara: bersih dan jernih
Daya Tahan: tahan lama dan sangat handal
Kualitas: jernih dan detail
Gak pernah kecewa kalau beli produk baseus 👍👍👍👍"
,"Kualitas Suara: bagus
Daya Tahan: lama bgt bisa berhari2
Kualitas: terbaik
Mantap bgt sih kualitasnya terus jg klo tlp bagus juga suaranya"
a*****r,untuk kualitas suara sangat baik mengingat harganya juga tidak terlalu mahal dan fitur yang menarik adalah multipoint dan daya tahan baterainya
u*****1,"Kualitas Suara: suara jernis dan jelas
Daya Tahan: semoga tahan lama
Kualitas: kualitas bagus yayyy"
a*****a,"Plisss ini keracunan wkwkw, lucu banget model nya, sejauh ini tadi buat test dulu suara nya jernih si bagus bangettt love lah, semoga awettt, udh nunggu² banget soalnya"
,"Suaranya cukup jernih namun spt aga sedikit kurang keluar, cm anc bagus bgt sy pke ga ada lagunya ttp ga kedengeran suara bising"
y*****d,"Kualitas Suara: suara jernih dan oke
Daya Tahan: tahan lama
Kualitas: mantap
Overall oke lah sesuai harga"
,"Kualitas Suara: bass memuaskan
Daya Tahan: tahan lama
Kualitas: jernih dan detail
Dipakai 2 jam nonstop aman saja lampu masih hijau...bass oke....kedap suara dari luar...mantap...cuma expedisi agak lambat"
a*****9,Pertama kali beli tws yang ada fitur noice canceling nya berasa wow sekali. Dan masih beradaptasi dengan bentuk tws yang panjang gini yang duluan yang bentukannya kecil lebih nyaman di telingan. Tapi sejauh ini penggunaan nya nyaman aja sih
a*****r,"Kualitas Suara: bagus
Daya Tahan: sangat baik
Fitur: lengkap
cocok bgt buat dipake sehari hari, aku pake buat olahraga juga nyaman gak gampang copot suaranya jernih, pengiriman cepat seller ramah dan sangat membantu"
s*****0,"Kualitas Suara: jernih
Daya Tahan: semoga saja awet
Kualitas: baik dan nyaman dipakai"
h*****9,"Gak ekspek noice cancelling nya bener2 bikin 'budeg'. Tapi agak bahaya kalo dipake pas lg naik transum, ngeri kebablasan🤣 Jd better dipake pas di rumah aja"
,"Pengiriman nya cepet dan kurir nya ramah, suara tws nya juga enak jernih bgtt dan harga nya worth it sama produk nya"
a*****y,"Kualitas Suara: Bersih n jernih
Cakep, elegan gitu n ada app sendirinya lagi yang bisa buat ngontrol twsnya. Saya suka, thanks Seller!"
,"Kualitas Suara: BAGUS BANGET
Daya Tahan: BAGUS
Kualitas: BAGUS
1 kata, BAGUS
Bass nya empuk banget
Treeble nya jg gurih

Recomended!"
,"Kualitas Suara: kwalitas suara biasa saja sih Sesuai harga, ANC lumayan bagus untuk pekerjaan saya di tempat bising lumayan bisa meredam suara mesin"
,"Paket diterima dengan baik, device berfungsi dengan baik, kualitas bass manteebb..⭐⭐⭐⭐⭐"
,"Kualitas Suara: mantap Dan jernih
Daya Tahan: tahan lama
Kualitas: barang diterima dengan baik
Packaging oke. Barang sesuai Dan pelayanan mantap"
,"BP1 PRO is more than just great sound.  Active Noise Cancellation silences the world around you, letting you focus on your audio.  And with a long battery life and quick charging, you can enjoy uninterrupted listening for hours.  Plus, the sleek, ergonomic design ensures a secure and comfortable fit.  Experience the difference – upgrade to BASEUS BP1 PRO. #NoiseCancelling #WirelessEarbuds"
,"Pengiriman cepat,,barang oke kwalitas ga diragukan lagi suaranya jernih,batre awet.suka banget pokoknya🥰👍"
,"Bagus dan jernih suaranya. Bassnya gurih buat dikelasnya. Buat entry level dan baru nyobain tws, ini oke bangett recommended💥"
e*****5,"Kualitas suara jernih banget, daya tahan baterai juga awet lama."
,"Kualitas Suara: bagus
Daya Tahan: lama
Fitur: bagus
Suara nya jernih banget, bass nya juga ok, ga gampang jatuh saat di bawa olahraga 

Terima kasih baseus :)"
,"Kualitas Suara: mantap jernih
Daya Tahan: tahan lama
Kualitas: mewah
baket SDH di terima .pengiriman cepat.."
r*****9,"Kualitas Suara: bagus dan jernih
Daya Tahan: belum di coba, semoga awet
Kualitas: lumayan bagus"
,"Kualitas Suara: suara jernih
Daya Tahan: awet
Kualitas: jernih bas nya
Barang sesuai pesanan pengiriman sangat cepat sampai"
y*****n,"Kualitas Suara: keras, jelas, cukup enak
Daya Tahan: belum tau
Kualitas: baik
Pairingnya mudah, jangkauan koneksi normal. Tapi kalo kepala nunduk di posisi membungkuk, koneksi putus (earphone/headphone lain yg saya punya juga begitu sih) Saya pake ear bud ukuran S cukup enak dan nempel di kuping, tp setelah setengah jam agak sakit juga, mungkin perlu ganti ke XS. ANC cukup menyamarkan suara lingkungan, tp orang berbicara masih terdengar."
,"Kualitas Suara: Bagus
Daya Tahan: Baru dicoba
Kualitas: Bagus
Kualitas suara bagus, lucu ada stickernya. Semoga awet."
,"Kualitas Suara: Bagus - suaranya kurang bass di awal tapi bisa di seting dari aplikasi, setelah di setting sdikit jadi mirip suara di bioskop
Daya Tahan: Pemakaian belum lama muda""han bertahan selama mungkin.
Kualitas: Kualitas produk bagus banget, cuman rada hati-hati buat casenya mungkin kalau tidak kencang pas masang case transparantnya bisa bikin mudah telepas. Tapi overall bagus,
Soal AnC nya kan bisa sampai -50db saran saya kalian setting aja agar tidak terlalu padat peredamnya karena kalo lama bisa bikin pusing soalny peredamnya mirip di kabin pesawat. Dan hati"" untuk penggunan saat berkendara motor, krn suara kendaraan lain bisa sangat kedap."
,"Kualitas Suara: baik
Daya Tahan: semoga awet
Fitur: bagus
Alhamdulillah barang sampai dengan selamat, semoga bisa awet, terima kasih seller"
,"Kualitas Suara: ada suara kresek kresek. sebelah kiri
Daya Tahan: bagus
Kualitas: bagus
Untuk packing, bagus. Isi kotak baru, ketika d coba heanset sebelah kiri ada kresek kresek. Mengganggu telinga. Sisanya bagus"
m*****e,"Kualitas Suara: belum coba
Daya Tahan: semua ada umurnya, semoga awet
Kualitas: ok untuk harganya"
,"- Suaranya gak sejernih itu ya masih rasa² ketutup,
- EQ customnya di Aplikasiny ampas bener suara jd ancur,  
- Eartipsny keras & suara kurang keluar jd kuganti pke eartips divoom anc s.
- battreynya awet benerrr."
a*****d,"Alhamdulillah barang sampai dengan aman, semoga awet, kemaren dapat murah 230rb"
m*****5,"Kualitas Suara: bagus
Daya Tahan: tahan lama
Kualitas: bagus
Packaging bagus, barangnya bagus, datangnya juga cepat"
r*****n,"Kualitas Suara: sangat jelas dan terdengar
Daya Tahan: tahan lama dan sangat handal
Kualitas: produk terbaik dalam kategorinya"
,"Kualitas Suara: suaranya jernih dan bassnya mnggelegar
Daya Tahan: baterainya tahan lama bisa d pkai smpe br jam²,"
,"Kualitas Suara: jerinih dan tidak pecah
Daya Tahan: cukup awet dan tahan lama
Kualitas: kemasan baik dan bagus"
,"Suara bagus, anc berfungsi, mid dan bas balance, oke semua"
,"Kualitas Suara: oke
Daya Tahan: semoga awer
Kualitas: mantap
Sesuai dengan deskripsi overall mantap dan puas"
c*****a,"Kualitas Suara: sangat bas dan enak
Daya Tahan: semoga tahan lama
Kualitas: bagus desain dan warnanya"
,"Kualitas Suara: jernih, bagus dan nyaman
Daya Tahan: tahan lama
Kualitas: bagus, mudah digunakan"
m*****n,"Berfungsi dgn baik dan jenis ini lebih bagus dari seri sebelumnya,keren bas nya🙏🏻👍🏻"
,"Kualitas Suara: jernih banget
Daya Tahan: cukup lama
Kualitas: super puas
Ga nyesel beli baseus bp1 pro ini"
p*****a,"Kualitas Suara: sangat jernih dan bagus
Fitur: ANC dan ENC nya bagus"
,"Mantab bgt 
Baseus memang Ok
Barang ok
Penjual juga ok
Semoga baseus saya tetap ook amiin

Thx bgt"
,"Kualitas Suara: bagus
Daya Tahan: semoga tahan 1000 tahun
Kualitas: bagus banget deh"
e*****o,"pengiriman terbilang sangat cepat, seller responsif, untuk kualitas sesuai spek"
,"Kualitas Suara: jernih
Daya Tahan: semoga awet
Kualitas: original .segel
kemasan paking bagus,barang original baseus"
a*****a,Pertama barang datang dengan kondisi case ter charge tapi tidak masuk ke earbuds nya. Komplain langsung di kirim unit baru & semua nya aman. Mantappp
,"Kualitas Suara: mantap jeurnihhh
Daya Tahan: baru di coba
Kualitas: mantap buled bass nya"
,"Kualitas Suara: kecil
Kualitas: rusak mati sebelah kanan tidak bisa digunakan, pengiriman melebihi batas estimasi..
Produk: Barang rusak"
,"Kualitas Suara: bagus
Daya Tahan: blm di coba
Kualitas: baik
Seller responsif dan kurir jg baik dan cepat"
,"Suaranya jelas dan jernih, suara dari luar teredam dengan baik dan nyaman ketika digunakan."
y*****e,"Kualitas Suara: standar headset 200rban kebawah
Daya Tahan: lumayan
Kualitas: standar
vocal terasa mundur, dominan bass, jika tidak pakai apk asli suaranya gk tertolong pasti terlalu banyak noise / berpasir sewaktu volume up. soundstage kurang luas dan bass nya jg kurang bulat/padat alias boomy.

fitting ditelinga bikin telinga pegel dan sakit, paling kuat disaya 30-60 menit

kecewa nih mereka jualan embel2 hires + ldac.. cobain aja aktifin ldac nya di apk, pasti suaranya lgsung mendem.

jujur saya kecewa sama produk ini, tapi yg gk bikin kecewa utk harga nya not bad lah.. 10 jempol bwt marketingnya membantai rakyat yg haus label performa tinggi (aslinya label nya pd dus cuma gimmick)

kelebihannya :
- harga 200rb-an okelah, klo diatas 250rb gk worth it
- ada apk bwt setting eq (walaupun rata2 dominan bass gk ada yg mesti diotak atik)

kekurangannya :
- banyak dan sudah saya sampaikan diatas, mungkin ada yg kelewat yg blm saya ulas, krna cobain dasar2nya aja udh bnyak zonk nya.

disclaimer, ini pendapat saya pribadi."
,"Kualitas Suara: balance
Daya Tahan: tahan 3 hari
Kualitas: topp
kedap suara nya bestt sii"
s*****2,"Kualitas: Bagus
Kualitas Suara: Basnya memuaskan serasa di hedung biaoskop
Daya Tahan: Semoga saja awet"
s*****p,"Kualitas Suara: bass nya nendang, suara jernih
Kualitas: mewah dan berkualitas dengan harga segitu"
t*****1,"Kualitas Suara: mantapp poll
Daya Tahan: guud
Kualitas: veryy mantapp"
,"Kualitas Suara: jernih
Daya Tahan: cukup awet
Kualitas: bagus
pengirimannya cepat, harga terjangkau, kualitas suaranya bagus, bisa di custom juga di aplikasi nya, terimakasih."
s*****a,"Bagus saya suka dengan modelnya, nyaman di pakai, kualitas sesuai harga,"
,"Kualitas Suara: sangat bagus fitur real mantap
Daya Tahan: lama sangat lama
Kualitas: Desain mewah, material kokoh, segel. Datangnya cepat bangat kurang 24jam sampe rumah. Terimakasih banyak."
,"Kualitas Suara: jernih
Daya Tahan: lama
Kualitas: bagus
Paket sudah keterima dengan selamat sentosa terimakasih respon sama pengirimannya cepat suara bagus recomended deh tokonya"
,"Kualitas Suara: bagus
Daya Tahan: awet
Kualitas: harga 200rban kualitas 2jtan"
,Cukup bagus tp bass nya msh kurang dibandingkan merk soundcore yg harganya sebanding..utk telponan cukup clear
,"Kualitas Suara: bagus
Daya Tahan: blm tau
Kualitas: masih dicoba
Nyaman dipakai di ruangan
Tp kurang recommended dipakai sambil berkendara pakai helm"
k*****s,"Belum di buka kemasannya, semoga saja baik_baik saja dan semoga aman"
w*****3,"Kualitas Suara: sangat jernih bagus
Daya Tahan: awet
Terimakasih, udah sekian kali sering beli produk baseus, awet bgus
Pengiriman yn juga cepet sehari doang, 
Makasih"
,"Hampir gk percaya sih TWS dengan harga 300-an sudah memiliki fitur ANC yang sangat bagus. Suara yang dihasilkan jernih dan berkualitas, sangat worth it, dan sekarang saya jadi percaya dong."
,"Kualitas Suara: jernih
Daya Tahan: ok
Kualitas: baik
Ga nyangka se clear ini suaranya, enak bgt, anc nya juga lumayan, bassnya enak juga"
s*****y,"Kualitas Suara: suaranya jelas.jernih
Daya Tahan: apalagi baterai nya awet
Fitur: banyak fitur-fitur nya. Fungsinya oke semua
harga 300 ribuan udah ada anc nya...keren"
c*****0,"Kualitas Suara: Ok
Daya Tahan: Ok
Kualitas: Ok
Value for money"
,"200an paling worth it, apalagi ada aplikasinya bantu banget
Walapun kualitas casingnya gk sebagus itu, tapi tetep worth it"
,paket sudah sampai dan sesuai. trimakasih atas pelayananya. smg sukses slu buat beseus. buat sobat2 bila ingin memesan produck disini jgn ragu. toko ini sangat bagus dan amanah.
,"Kualitas Suara: suara memuaskan
Daya Tahan: semoga cukup awet dan tahan lama karena belum nyoba lama²..
Kualitas: jernih dan tajam"
,"Buat yang hobi nge-game, cocok banget... suara nggak delay saat main game, jadi bisa langsung respons kalau ada musuh. Terus, pas pertama kali dibuka, langsung auto connect Bluetooth, cepet banget! Nggak pake ribet lagi nyari-nyari. Emang deh, Baseus brand terpercaya kualitasnya"
,"langsung coba 
Dan sesuai ekspektasi 
Akhirnya mutusin beli ini setelah baca reviewnya yang mereka bilang ok banget.. dari bass, suara jernih. Ini"
t*****6,"Kualitas Suara: Suara jernih, bass OK, ANC OK
Daya Tahan: Awet sejauh ini
Kualitas: Kualitas baik
Secara keseluruhan OK"
a*****i,"Kualitas Suara: jernih banget, tidak pecah
Daya Tahan: tahan lama
Kualitas: baik
Respon dan pengemasan cepat. Sudah pembelian kedua di baseus ini"
,"Kualitas Suara: jernih
Daya Tahan: seharian
Fitur: bagus dan berguna
fitur"" bnyak juga dan baterai nya tahan lama sudah support app pula pokoknya the best"
,"Kualitas Suara: jernih
Daya Tahan: kuat dengerin musik sampe budeg
Kualitas: gausah diragukan lagi
udah 2x beli baseus gaperna gagal ngebas kaya sound horeg"
,"Ini kalo ANC nya turn on aja, suara di sekitar langsung hilang! Saya sangat puas dengan kemampuan ANC pada TWS ini. Seneng gk salah beli, ada harga kualitas yg di DPN gk kaleng2."
f*****p,"Kualitas Suara: bagus
Daya Tahan: Baterai tahan
Kualitas: sangat baik untuk harganya"
,"Kualitas Suara: mantap dan jernih
Daya Tahan: bagus
Kualitas: bagus. sesuai deskripsi
Nyaman ditelinga. Barang original. Bisa disetting di aplikasi"
,"Mau info nih ya, Saya sangat puas dengan TWS ini, sudah support LDAC dan kualitas suaranya sangat bagus! Lebih baik dari TWS lainnya yang belum support LDAC."
f*****a,"Kualitas Suara: kadang jernih. kadang bergema
Daya Tahan: tahan lama baterainya
Kualitas: so so
Kok di aku ga sesuai review orang"" ya.. noice reductionnga nyaa tetep aja tembus.. kdg pecah suaranya.. lebih tajam suara di luar ga tau kenapa"
,"akhirnya sampe juga, kualitasnya bagus banget. suaranya jernih dan ga bikin telinga sakit. recomended buat yang lagi cari TWS 👍"
,"Sudah support LDAC, kualitas suaranya lebih bagus dari TWS lainnya yang belum support! Suara yang dihasilkan sangat jernih dan detail, membuat pengalaman mendengarkan musik lebih menyenangkan."
a*****i,"Kualitas Suara: Mantep dan Jernih
Daya Tahan: Belum tau tahan berapa lama, baru datang soalnya
Kualitas: Bagus
Packaging nya bagus dan suaranya mantap"
,sesuai dengan pesanan dapat harga waktu flash sale mantap seller nanti pesan lagi ya
,"Kualitas Suara: Kualitas suara sangat bagus
Daya Tahan: Produknya terasa solid
Kualitas: Kualitas barang tidak ada yang cacat
Isi kotak lengkap, pokoknya puas setelah mencoba barangnya"
a*****7,"Saya sangat puas dengan kualitas suara TWS ini di telepon, suaranya sangat jelas! Tidak ada gangguan atau noise yang mengganggu."
,"Kualitas Suara: ⭐⭐⭐⭐⭐
Daya Tahan: ⭐⭐⭐⭐⭐
Kualitas: 100⭐
Harga menentukan kualitas rekomend para youtuber gadget pokoknya 10000⭐"
,"Kualitas Suara: memiliki suara yang jernih dan bagus
Daya Tahan: semoga awet dan tahan lama
Kualitas: pengerjaan bagus dan rapi"
,"pas aku unboxing tenyata secantik ini tws nya bner2 suka bngt apalgi ini banyak kelebihannya sudah support LDAC jadi kualitas suaranya lebih bagus dari tws lainnya yang belum support
Keren bngt deh wajib punya ini mh
Makasih banyak Kaka"
i*****i,"Bagus banget, aman packingannya, gacor, worted banget, dah dicoba aman"
,"Kualitas Suara: bassnya mantap
Daya Tahan: tahan lama
Kualitas: tidak di ragukan lagi mantap"
,"buat main game, suaranya jernih banget, no delay delay juga.. 
Pas ANC nya  di koneksiin, langsung kedap suara sekitarnya
Suka banget sama produk ini."
,"Kualitas Suara: bass nya terdenar cukup baik
Kualitas: terlihat mewah"
,"LDAC pada TWS ini membuat kualitas suaranya lebih bagus dari yang lain! Suara yang dihasilkan sangat detail dan jernih, membuat saya lebih menikmati musik."
a*****5,"Kualitas Suara: Lumayan
Daya Tahan: Lumayan
Kualitas: Lumayan
Produknya Lumayanlah."
w*****p,"Kualitas Suara: best
Daya Tahan: best
Kualitas: best
Dengan harga segini sudah sangat worth it untuk segalanya, recommend 👍"
,"Kualitas Suara: sangat jernih
Daya Tahan: tahan lama
Fitur: berguna
wenak tenan di dengar tidak sakit ke telinga pokoknya sangat berguna timaacii😍"
a*****o,"Kualitas Suara: keren
Daya Tahan: blm dibuktikan,.msh perlu wkt
Kualitas: jernih, mantul
Ini tws pertama ku..sblm co sibuk cari info sana sini..ga nyesel..beneran bagus untk harga segini..tampilan juga keren, kemasannya ringkas.."
,"bp 1 ini sudh 6.0 jadi stelah d buka langsung koneksi ke bluetooth  nya lbh cepat. baru pertama beli tapi keren sih, dg harga segitu bisa dapet tws yg keren bgt"
,"Kualitas Suara: jernih
Daya Tahan: cukup awet batrenya
Kualitas: blm tau
Over all bagus suara jernih sound music jg ngebas tp sayang di aplikasi pengaturan setiap kali mau pake setingannya berubah lg ke normal walau udh di pilih ke sound music"
,"Kualitas Suara: jernih banget, HD, udah support Hi-Res walaupun harus tergantung Hp.. pake platform punya apel kegigit dengan settigan lossless, bass nya dinyalain, dan Dolby Atmos makin nendang
Daya Tahan: ketahanan batrenya oke.. cukup lama abisnya
Kualitas: bungkus rapih walaupun rada takut dilempar sama sini karena gak ada pengaman ekstra apalagi barang elektronik ini"
,"Kualitas Suara: mantap
Daya Tahan: semoga tahan lama
Kualitas: mantap"
,"Kualitas Suara: Bagus Jernih
Daya Tahan: Bismillah semoga awet ga cepat rusak.. amin.
Kualitas: Istimewa"
,"Kualitas Suara: Belum di coba
Daya Tahan: semoga bagus
Kualitas: Belum di tes
Barang nyampe dengan selamat, pengiriman cepat. Semoga bagus TWS nya👍👍👍"
,"Kualitas Suara: Jernih
Daya Tahan: Tahan lama
Kualitas: Sangat bersaing dikelas harganya. Worth it banget. Fitur2 lengkap. Good Job Baseus."
,"Sudah dicoba kualitas suaranya manteub, jernih betul, gampang connect. Dengan harga segini dapet tws yg kedap suara sih worth it banget, thank you"
c*****s,"Kualitas Suara: mantap
Daya Tahan: saran saya cukup gunakan jika pelu
Kualitas: bagus tapi hati-hati jika buka tutup case TWS nya"
,"Kualitas Suara: sangat jernih dan detail
Daya Tahan: tahan lama dan sangat handal
Kualitas: sangat bagus"
,"Gak ekspek bisa dapat tws sebagus ini, sudah ada unsur anc nya jadi sudah kedap suara.. jd makin semangat Olahraga ditemani tws ini, apalagi batrainya tahan lama, worth it banget sih ini.."
,"TWS nya sangat lengkap, fitur-fitur banyak juga dan baterainya tahan lama! Sudah support app, membuat pengalaman menggunakan lebih mudah dan nyaman."
,"Kualitas Suara: 90/100
Kualitas: 90/100
Bass , detail dan balance lebih baik dr moondrop space travel."
,"Pas aku main game, no delay banget suara TWS-nya! Paling gokil, suara yang dihasilkan jernih dan berkualitas, membuat pengalaman gaming lebih seru."
,"Kualitas Suara: jernih
pas aku maen game dan dengerin musik no delay bngt suara nya tws paling gokil dan kedap suara.  Mantap . Recommended"
,"Kualitas Suara: mantabs suaranya
Daya Tahan: awet
Kualitas: ok bagus produknya sesuai
Mantabs overall baru nilai karna mau ngrasain duluan sama brangnya ternyata ok, tidak mengecewakan sangat puas. Thanks seller 🤘🤘👍👍👍"
l*****9,"TWS ini sangat bagus untuk telepon, suaranya sangat jelas dan jernih! Membuat komunikasi lebih efektif dan tidak ada kesalahpahaman."
,"Kualitas Suara: sangat mantab
Daya Tahan: masih dicoba
Kualitas: good"
,"Pesanan sudah diterima dengan baik, barangnya sudah sesuai dengan yang dipesan. Belum dicoba, semoga berfungsi dengan baik dan awet."
,"Kualitas Suara: mantab,, bassnya nendang
Daya Tahan: bisa diandalkan
Kualitas: sangat bagus
bassnya mantul sekali,, puas dengan suaranya"
,"Kualitas Suara: mantap
Daya Tahan: sudah pake dari seri wm01, smoga tahan seperti generasi sebelumny
Kualitas: anc mantap, sound bagus"
a*****6,"Kualitas Suara: jernih kedap bass nya mantap
Daya Tahan: tahan lama
Kualitas: bagus sekali papah mau 3 bonus karet ear buds 2 pasang"
a*****0,"Kualitas Suara: bersih dan jernih
Daya Tahan: tahan lama
Kualitas: terbaik
All komponen musik enak banget kedengerannya di telinga, harga juga lagi promo, pengiriman cepat. Recommended deh"
,"Kualitas Suara: Cukup memuaskan
Daya Tahan: Daya tahan baterai memuaskan
Kualitas: Bagus
TWS nya cukup memuaskan dri kualitas suara dan daya tahan baterai, pengaturan di App jga ckup lengkap.👍"
,"Kualitas Suara: Jernih
Kualitas: Bass terasa, ANC on. Semoga awet dan kalau klaim garansi mudah"
,"Kualitas Suara: bersih dan jernih bass ok
Daya Tahan: masih trial
Kualitas: aman"
m*****e,Harganya ga sebanding sebanding dengan Kualitasnya. Harusnya ini produk di atas 500 ribuan.. best deal
m*****7,"Kualitas Suara: oke
Daya Tahan: oke
Kualitas: oke
Oke oce"
,"Kualitas Suara: jernih
Daya Tahan: belum tau
Kualitas: bass terasa"
,"Kualitas Suara: manstap sesuai yg diiklankan
Daya Tahan: belum tahu, semog sesuai
Kualitas: top markotop"
,"Kualitas Suara: jernih sekali
Daya Tahan: tahan lama sekali
Kualitas: nyaman
Baseus emang the best untuk per audioan .."
n*****s,"Kualitas Suara: bassnya mantabb
Daya Tahan: tahan lama
Kualitas: ok dan gk kaleng-kaleng
Bagus dan gk mengecewakan.. Mudah-mudahan awet"
,"Kualitas Suara: ini seriusan nih, cuman dapet harga segini?? gila sih,, recommend bgtlah inii"
p*****9,"Kualitas Suara: bagus
Daya Tahan: baru juga beli
Kualitas: oke lah"
i*****8,ANC nya ini benar-benar bekerja dengan baik. Kedap suara yang dihasilkan membuat saya dapat fokus pada musik tanpa terganggu oleh suara-suara di sekitar thx seller.
c*****0,"Kualitas Suara: bagus mantap
Daya Tahan: super
Kualitas: premium
Bagus, sesuai, mantap"
,"Kualitas Suara: jernih
Daya Tahan: awet
Fitur: lucu
Produk bagus banget, ga mengecewakan ya, apalagi ada pouch nya lagi👍👍👍"
,"Kualitas Suara: bagus
Daya Tahan: lagi di coba
Kualitas: bagus sih
sejauh ini pakenya bagus"
a*****4,"Kualitas: okee mantapss
Kualitas Suara: Cakep
lengkap dan berfungsi dengan baik

thank.."
,"Kualitas Suara: biasa aja
Daya Tahan: baru di pake jadi belum tau tahan apa emgga
Kualitas: biasa aja
jakara ke sulawesi tenggara ga nyampe 48 jam gokil"
,"Kualitas Suara: suara jernih dam bagus
Daya Tahan: tahan lama
Kualitas: baik dan sesuai harga
Sesuai expetasi gak mengecewakan"
,"Kualitas Suara: bagus
Daya Tahan: tahan lama
Kualitas: bagusss"
,"Kualitas Suara: sangat memukau
Daya Tahan: bisa diandalkan
Kualitas: suara jernih bass nendang
Mantap sih ini kualitas suaranya"
,"Kualitas Suara: belum di coba krna barang baru tiba
Daya Tahan: belum di coba
Kualitas: kayaknya ok sih"
,"Kualitas Suara: bagus
Daya Tahan: lama
Kualitas: bagus
Sesuai sama yang pernah ku pinjem dari temen, ga kecewa belanja di sini"
,"Suport LDAC nya oke banget, suara jadi jernih sekali. Pokoknya best lah produk tws yg satu ini."
,"Kualitas Suara: jernih,,
Daya Tahan: belum lama gunakan
Kualitas: Anc nya kepakek dan mantap
rekomendasi tws terbaik saat ini,, apalagi bluetooth nya udah 6.0,"
,fiturnya banyak juga nih bp1 pro.. keren bgttt tws nya.. pdhal harganya termasuk murce lho ini..
,"Pas pake, kualitas biasanya ok.. saya suka dengan kualitas hasil suaranya dan tidak sakit di telinga. Apalagi baterai nya tahan lama..."
s*****6,"Kualitas Suara: bass bagus banget enak
Daya Tahan: semoga awet keren
Kualitas: baik
Bagus banget bass nya enak suaranya jernih"
f*****y,"Bentuk dan tampilan bagus. Kualitas suara baik di semua bagian. Bass, mid dan treble merata. Mic juga bagus"
,"Kualitas Suara: belum dites
Daya Tahan: belum dites
Kualitas: mantap
Terbaik 👍💯"
,"Daya Tahan: semoga awet
Kualitas: bagus
2 kali beli tws baru berapa minggu udah mati, semoga baseus awet"
,"Kualitas Suara: jernih mantap
Daya Tahan: belum tau
Kualitas: mantap
Desain bagus, ada tambahan ukuran erabud
Mantap produknya"
,"Kualitas Suara: jernih
Daya Tahan: cukup awet
Kualitas: memuaskan"
,"Kualitas Suara: Sesuai harga
Daya Tahan: baterai cukup tahan lama & keadaan baik tanpa dus penyok
Kualitas: jernih bass jelas"
,"Kualitas Suara: baguss
Daya Tahan: belom di tes
Kualitas: bagus
overall sukaa sama barangnya semoga awet"
,Kualitas gokil dengan harganya. Tapi sempat terlanjur CO utk harga ternyata bisa turun lagi diskonnya lumayan hemat kalo aja tahan hari besoknya. Tp barang rekomen utk dimiliki
,"Kualitas Suara: bass gak over
Daya Tahan: ok
Kualitas: terbaik
Pilihan terbaik harga murah kualitas premium"
,"Kualitas Suara: belum dicoba, sesuai review sangat bagus
Daya Tahan: baik
Kualitas: box dan perlengakapan sangat bagus"
,"Kualitas Suara: bagus nyaman..
Daya Tahan: baterai lumayan awet
Kualitas: puas untuk harga segini
Rekomen lah"
t*****8,"Daya Tahan: semoga long last, haruss
Kualitas: ok bgt
goks bgt ni tws, fiturnya macem"" bisa diatur sendiri, definisi harga mahal kualitas jg mahal"
,"Kualitas Suara: suara hati senang
Daya Tahan: tahan lama kali ini
Kualitas: mewah dan elegan"
,"Kualitas Suara: kurang
Kualitas: baik
Produk: Tidak sesuai deskripsi, Kualitas buruk
jujur aja menurut penilaian saya sendiri kurang untuk kualitas suara, tidak sesuai ekspetasi, bass tidak terlalu boom dan tidak sesuai apa yang dikatakan reviewer. lebih nyaman soundcore r50i basic. mohon maaf basseus ini menurut saya pribadi🙏."
,"Kualitas: jernih, jelas
Bass oke, ada app-nya juga untuk equalizer, semoga awet. 👍🏼"
l*****8,"Kualitas Suara: Kereeen
Daya Tahan: Super
Kualitas: Terbaiiikkkk
ini pembelian kedua ... Tidak perlu diragukan lg"
,"ke dua kalinya beli, karna sebagus itu di harganya 👍"
,"Saya sangat puas dengan TWS ini, pas main game no delay banget suara nya. Suara yang dihasilkan sangat baik dan membuat saya lebih fokus pada game."
